Object,Date,RA_result (degree),DEC_result (degree),RA_input (degree),DEC_input (degree),Angular Separation (degree),Apparent magnitude R (known),Apparent magnitude G (known),Apparent magnitude B (known),Apparent magnitude V (known),"Light R (measured, W*t/m^2)","Light G (measured, W*t/m^2)","Light B (measured, W*t/m^2)",Apparent magnitude R (instrumental),Apparent magnitude G (instrumental),Apparent magnitude B (instrumental),Airmass,Corrected magnitude R (instrumental),Corrected magnitude G (instrumental),Corrected magnitude B (instrumental)
TYC 4273-822-1,2023-02-23 20:15:35.196,339.8645287499999,65.14470083333335,339.879503114594,65.15097243545145,0.0088848126173423,,10.90470027923584,11.65,10.91,,,125.7730812062524,,,-1.5561661143333918,1.676055,,,-2.038203086164625
TYC 4273-849-1,2023-02-23 20:15:35.196,339.3875783333333,65.02880222222223,339.39030732680203,65.02938530780229,0.0012912187434974,,12.342562675476074,13.1,12.34,,,88.98218879836037,,,-1.1804545741752357,1.676055,,,-1.6624915460064689
V* RZ Cep,2023-02-23 20:15:35.196,339.8049033333333,64.85850305555554,339.83449235129183,64.87338999060556,0.0194824170244468,9.300000190734863,9.294269561767578,9.48,9.49,,,143.13012198500263,,,-1.6965244667342634,1.676055,,,-2.1785614385654966
TYC 4273-1186-1,2023-02-23 20:17:49.569,339.8064062499999,65.00935527777777,339.83063390001,65.02236918595352,0.0165552237053338,,11.109890937805176,11.52,11.2,,,213.96054201731704,,,-2.133031086712019,1.682629,,,-2.6057116898133192
TYC 4273-319-1,2023-02-23 20:17:49.569,339.58776499999993,65.066285,339.5614805858059,65.03573499739413,0.0324996235219835,,12.238874435424805,12.89,12.44,,,323.70600608295666,,,-2.58257375678364,1.682629,,,-3.0552543598849407
TYC 4273-343-1,2023-02-23 20:17:49.569,339.3993054166666,65.13731277777778,339.45055903066054,65.12375217331977,0.0254656757404407,,11.055931091308594,11.54,11.04,,,349.9703066984532,,,-2.667274858476088,1.682629,,,-3.1399554615773884
TYC 4273-435-1,2023-02-23 20:17:49.569,339.8296558333333,64.86889416666666,339.82434880071884,64.90574075221502,0.0369153590921724,,12.39925765991211,12.99,12.02,,,73.60202268595503,,,-0.9744212369956232,1.682629,,,-1.4471018400969238
TYC 4273-695-1,2023-02-23 20:17:49.569,339.6230466666666,65.06957249999999,339.6182736489596,65.0625339579787,0.0073205140773749,,11.706887245178224,12.47,12.15,,,64.99367066632311,,,-0.8393745267876076,1.682629,,,-1.3120551298889083
TYC 4273-822-1,2023-02-23 20:17:49.569,339.8645287499999,65.14470083333335,339.879517470576,65.1511261076042,0.0089981554075837,,10.90470027923584,11.65,10.91,,,125.40448339102744,,,-1.552979521765678,1.682629,,,-2.0256601248669788
TYC 4273-849-1,2023-02-23 20:17:49.569,339.3875783333333,65.02880222222223,339.3902019384609,65.02953634780977,0.0013287805674428,,12.342562675476074,13.1,12.34,,,90.56240520595033,,,-1.1995667337709424,1.682629,,,-1.672247336872243
V* RZ Cep,2023-02-23 20:17:49.569,339.8049033333333,64.85850305555554,339.8343126280579,64.87358695592981,0.0195845290035544,9.300000190734863,9.294269561767578,9.48,9.49,,,137.7637243972777,,,-1.6550340513951225,1.682629,,,-2.127714654496423
TYC 4273-1186-1,2023-02-23 20:20:02.565,339.8064062499999,65.00935527777777,339.830340637642,65.02240069707567,0.0165038423027743,,11.109890937805176,11.52,11.2,,,210.00647508641208,,,-2.112778576832616,1.689155,,,-2.6625608367289906
TYC 4273-319-1,2023-02-23 20:20:02.565,339.58776499999993,65.066285,339.561271647587,65.03579414372182,0.0324742503604908,,12.238874435424805,12.89,12.44,,,321.714964608863,,,-2.5758750197757774,1.689155,,,-3.125657279672152
TYC 4273-343-1,2023-02-23 20:20:02.565,339.3993054166666,65.13731277777778,339.45032629737966,65.12380452243697,0.0253549375659698,,11.055931091308594,11.54,11.04,,,351.21560848426,,,-2.6711313839052835,1.689155,,,-3.220913643801658
TYC 4273-695-1,2023-02-23 20:20:02.565,339.6230466666666,65.06957249999999,339.61809859733484,65.0626112026361,0.0072671130665859,,11.706887245178224,12.47,12.15,,,59.51597371966392,,,-0.7437807215246635,1.689155,,,-1.2935629814210383
TYC 4273-822-1,2023-02-23 20:20:02.565,339.8645287499999,65.14470083333335,339.8791079564314,65.15109481259317,0.0088558968981197,,10.90470027923584,11.65,10.91,,,112.7533882480181,,,-1.437520866522803,1.689155,,,-1.9873031264191776
TYC 4273-849-1,2023-02-23 20:20:02.565,339.3875783333333,65.02880222222223,339.3899939061894,65.02964046455438,0.0013200519965927,,12.342562675476074,13.1,12.34,,,96.88944357691469,,,-1.2728880177462576,1.689155,,,-1.8226702776426325
V* RZ Cep,2023-02-23 20:20:02.565,339.8049033333333,64.85850305555554,339.8340365649319,64.8736316802396,0.0195445445756774,9.300000190734863,9.294269561767578,9.48,9.49,,,140.07606000847858,,,-1.6731066572570903,1.689155,,,-2.222888917153465
TYC 4273-1186-1,2023-02-23 20:22:12.747,339.8064062499999,65.00935527777777,339.83014191079144,65.02230080140652,0.0163734792160887,,11.109890937805176,11.52,11.2,,,212.75190660897687,,,-2.126880515128219,1.695563,,,-2.0405831311082103
TYC 4273-319-1,2023-02-23 20:22:12.747,339.58776499999993,65.066285,339.5610118116088,65.0356598245004,0.0326381415332613,,12.238874435424805,12.89,12.44,,,308.1461438999951,,,-2.5290887066936207,1.695563,,,-2.442791322673612
TYC 4273-343-1,2023-02-23 20:22:12.747,339.3993054166666,65.13731277777778,339.45013217319604,65.12370286106385,0.0253403765815285,,11.055931091308594,11.54,11.04,,,335.5000902718882,,,-2.621428466598823,1.695563,,,-2.5351310825788143
TYC 4273-695-1,2023-02-23 20:22:12.747,339.6230466666666,65.06957249999999,339.5840350461846,65.0679279694002,0.0165266117232207,,11.706887245178224,12.47,12.15,,,332.575270124199,,,-2.6119217444422405,1.695563,,,-2.5256243604222317
TYC 4273-822-1,2023-02-23 20:22:12.747,339.8645287499999,65.14470083333335,339.87901932864355,65.15102269346238,0.0087780908822174,,10.90470027923584,11.65,10.91,,,115.4856410829156,,,-1.4635168370587734,1.695563,,,-1.3772194530387645
TYC 4273-849-1,2023-02-23 20:22:12.747,339.3875783333333,65.02880222222223,339.38976730031294,65.02948906157107,0.0011513848864135,,12.342562675476074,13.1,12.34,,,83.37304761498092,,,-1.1097610556257544,1.695563,,,-1.0234636716057455
V* RZ Cep,2023-02-23 20:22:12.747,339.8049033333333,64.85850305555554,339.8337820725983,64.87341003070809,0.0193046556021334,9.300000190734863,9.294269561767578,9.48,9.49,,,144.38453573489056,,,-1.7059985650409382,1.695563,,,-1.6197011810209292
TYC 4273-1186-1,2023-02-23 20:24:23.986,339.8064062499999,65.00935527777777,339.8299787877654,65.02246354644633,0.0164606701389258,,11.109890937805176,11.52,11.2,,,210.13479344109064,,,-2.1134417817980777,1.70204,,,-2.013832763253569
TYC 4273-319-1,2023-02-23 20:24:23.986,339.58776499999993,65.066285,339.5608636609864,65.0358578289455,0.032474189892088,,12.238874435424805,12.89,12.44,,,327.5544060107265,,,-2.595405477209934,1.70204,,,-2.4957964586654255
TYC 4273-343-1,2023-02-23 20:24:23.986,339.3993054166666,65.13731277777778,339.449998615981,65.12388114064173,0.0251974724947585,,11.055931091308594,11.54,11.04,,,361.31530607541686,,,-2.7019127621616787,1.70204,,,-2.60230374361717
TYC 4273-695-1,2023-02-23 20:24:23.986,339.6230466666666,65.06957249999999,339.5839089081072,65.0681081198922,0.0165625650479593,,11.706887245178224,12.47,12.15,,,349.4177586880584,,,-2.6655592973040827,1.70204,,,-2.565950278759574
TYC 4273-822-1,2023-02-23 20:24:23.986,339.8645287499999,65.14470083333335,339.8789004985392,65.15117784552716,0.0088563330542861,,10.90470027923584,11.65,10.91,,,115.45757275517492,,,-1.4632529211005716,1.70204,,,-1.363643902556063
TYC 4273-849-1,2023-02-23 20:24:23.986,339.3875783333333,65.02880222222223,339.38959522412824,65.02970525750746,0.0012411387192655,,12.342562675476074,13.1,12.34,,,96.1570752755162,,,-1.2646499764744454,1.70204,,,-1.1650409579299368
V* RZ Cep,2023-02-23 20:24:23.986,339.8049033333333,64.85850305555554,339.8336702650713,64.87365130027194,0.0194616820389663,9.300000190734863,9.294269561767578,9.48,9.49,,,137.3786925615699,,,-1.6519953103568097,1.70204,,,-1.552386291812301
TYC 4273-1186-1,2023-02-23 20:26:34.318,339.8064062499999,65.00935527777777,339.8297731013214,65.02251108124362,0.0164462637777186,,11.109890937805176,11.52,11.2,,,212.92548310787703,,,-2.1277659664307724,1.708489,,,-2.6807493699487823
TYC 4273-319-1,2023-02-23 20:26:34.318,339.58776499999993,65.066285,339.56068953892014,65.03593003502488,0.0324323302047309,,12.238874435424805,12.89,12.44,,,315.127157342268,,,-2.553411442824718,1.708489,,,-3.106394846342728
TYC 4273-343-1,2023-02-23 20:26:34.318,339.3993054166666,65.13731277777778,339.44980629256366,65.12396874391956,0.0250823320649896,,11.055931091308594,11.54,11.04,,,362.1734053275079,,,-2.70448825462606,1.708489,,,-3.2574716581440697
TYC 4273-435-1,2023-02-23 20:26:34.318,339.8296558333333,64.86889416666666,339.8235454331572,64.90590399634921,0.0371005715575145,,12.39925765991211,12.99,12.02,,,73.67682559066594,,,-0.9755241275980366,1.708489,,,-1.5285075311160465
TYC 4273-695-1,2023-02-23 20:26:34.318,339.6230466666666,65.06957249999999,339.6174349361597,65.06272985221449,0.0072400679324946,,11.706887245178224,12.47,12.15,,,55.65022328152361,,,-0.6708641411103249,1.708489,,,-1.2238475446283346
TYC 4273-822-1,2023-02-23 20:26:34.318,339.8645287499999,65.14470083333335,339.8786702400496,65.15124705498702,0.008841731055941,,10.90470027923584,11.65,10.91,,,117.88536847534608,,,-1.4858466264740795,1.708489,,,-2.038830029992089
TYC 4273-849-1,2023-02-23 20:26:34.318,339.3875783333333,65.02880222222223,339.38943225506847,65.02980036459856,0.0012683912641186,,12.342562675476074,13.1,12.34,,,95.27622804996514,,,-1.254658251350484,1.708489,,,-1.807641654868494
V* RZ Cep,2023-02-23 20:26:34.318,339.8049033333333,64.85850305555554,339.8333569559818,64.87369668176625,0.0194139026437597,9.300000190734863,9.294269561767578,9.48,9.49,,,139.50386052359232,,,-1.6686624284774774,1.708489,,,-2.2216458319954873
TYC 4273-1186-1,2023-02-23 20:30:39.034,339.8064062499999,65.00935527777777,339.82920202815194,65.02233668975019,0.0161622784788845,,11.109890937805176,11.52,11.2,,,200.12379878425588,,,-2.06044370855565,1.720642,,,-2.5469139400188197
TYC 4273-319-1,2023-02-23 20:30:39.034,339.58776499999993,65.066285,339.560200256905,65.03576006879668,0.0326643707452134,,12.238874435424805,12.89,12.44,,,314.20486033712774,,,-2.5502291100058363,1.720642,,,-3.036699341469006
TYC 4273-343-1,2023-02-23 20:30:39.034,339.3993054166666,65.13731277777778,339.44935465216554,65.12380969127152,0.0250072860832538,,11.055931091308594,11.54,11.04,,,354.7005789970524,,,-2.6818516066884235,1.720642,,,-3.168321838151593
TYC 4273-695-1,2023-02-23 20:30:39.034,339.6230466666666,65.06957249999999,339.61706856818,65.06253224224854,0.0074777447631512,,11.706887245178224,12.47,12.15,,,67.67638567870205,,,-0.8832897550590724,1.720642,,,-1.369759986522242
TYC 4273-822-1,2023-02-23 20:30:39.034,339.8645287499999,65.14470083333335,339.8782183440612,65.15108760136289,0.0085960884432134,,10.90470027923584,11.65,10.91,,,123.9465290168688,,,-1.5402827865649749,1.720642,,,-2.0267530180281446
TYC 4273-849-1,2023-02-23 20:30:39.034,339.3875783333333,65.02880222222223,339.3888702930317,65.02962244085244,0.0009850021576725,,12.342562675476074,13.1,12.34,,,82.84982140624004,,,-1.1029258046436066,1.720642,,,-1.5893960361067763
V* RZ Cep,2023-02-23 20:30:39.034,339.8049033333333,64.85850305555554,339.83291733545207,64.87351073886315,0.0191521949037573,9.300000190734863,9.294269561767578,9.48,9.49,,,155.4498882888247,,,-1.786172898904991,1.720642,,,-2.2726431303681607
2MASS J22375782+6453569,2023-02-23 19:32:56.158,339.49095333333327,64.89916472222222,339.4936024565736,64.89002075653028,0.0092127871025749,,13.145664,,,,68.39456102593005,,,-0.894750779403723,,1.556168,,-0.38783985193914294,
Case  499,2023-02-23 19:32:56.158,339.4184791666666,65.05113833333333,339.42707259914414,65.05016957858194,0.003752073656612,12.31999969482422,11.506842,,,,96.40850434443138,,,-1.2674852266652372,,1.556168,,-0.7605742992006571,
Gaia DR3 2212402628434865152,2023-02-23 19:32:56.158,339.4240958333333,65.2265725,339.4137582893636,65.20298396703862,0.0239833212474913,,13.289844,,,,128.24726330429684,,,-1.5773171291512464,,1.556168,,-1.0704062016866662,
TYC 4273-1186-1,2023-02-23 19:32:56.158,339.8064062499999,65.00935527777777,339.79223642981134,65.01890295085929,0.0112686010553873,,11.109891,11.520000457763672,11.2,,262.521401407449,,,-2.355108648120485,,1.556168,,-1.8481977206559046,
TYC 4273-149-1,2023-02-23 19:32:56.158,339.36657125,64.86602138888888,339.4319312480506,64.89579652520148,0.0406984677450228,,12.06269,12.75,12.0,,404.6226604984257,,,-2.824822366590338,,1.556168,,-2.3179114391257576,
TYC 4273-319-1,2023-02-23 19:32:56.158,339.58776499999993,65.066285,339.61054947101314,65.02800802526941,0.0394654272356754,,12.238874,12.890000343322754,12.44,,104.04620383752108,,,-1.3502624618238634,,1.556168,,-0.8433515343592833,
TYC 4273-343-1,2023-02-23 19:32:56.158,339.3993054166666,65.13731277777778,339.4272854729813,65.13122430089443,0.0132474434696584,,11.055931,11.539999961853027,11.04,,95.641076727903,,,-1.2588080051046913,,1.556168,,-0.7518970776401112,
TYC 4273-435-1,2023-02-23 19:32:56.158,339.8296558333333,64.86889416666666,339.7866322080489,64.90226918631122,0.038043843436963,,12.399258,12.989999771118164,12.02,,119.2503608994773,,,-1.49834611835993,,1.556168,,-0.9914351908953499,
TYC 4273-695-1,2023-02-23 19:32:56.158,339.6230466666666,65.06957249999999,339.6562993951267,65.08528860195095,0.0210557626208798,,11.706887,12.470000267028809,12.15,,414.2560764108685,,,-2.850369081894008,,1.556168,,-2.343458154429428,
TYC 4273-822-1,2023-02-23 19:32:56.158,339.8645287499999,65.14470083333335,339.84041690804173,65.14772331006273,0.0105754206340258,,10.9047,11.649999618530272,10.91,,162.23674779125133,,,-1.832569942811172,,1.556168,,-1.325659015346592,
TYC 4273-849-1,2023-02-23 19:32:56.158,339.3875783333333,65.02880222222223,339.333698545128,65.0149165508642,0.0266545128710048,,12.342563,13.100000381469728,12.34,,74.31685847499989,,,-0.9849152203536944,,1.556168,,-0.4780042928891143,
TYC 4273-922-1,2023-02-23 19:32:56.158,339.2812283333333,64.93230138888889,339.29959852238056,64.94006773914545,0.0109944315507792,,10.665483,11.470000267028809,10.81,,298.74374089270185,,,-2.495443900608173,,1.556168,,-1.9885329731435926,
UCAC4 775-051528,2023-02-23 19:32:56.158,339.6520275,64.91847833333334,339.65748002314467,64.90816237588905,0.010571822903018,12.425999641418455,12.350152,,,,532.2415330899146,,,-3.122468766698554,,1.556168,,-2.615557839233974,
UCAC4 776-050735,2023-02-23 19:32:56.158,339.45547125,65.15067722222223,339.5130734690616,65.13887559693494,0.0269348757287284,12.517000198364258,12.216036,,,,463.3943049950302,,,-2.972073593479937,,1.556168,,-2.465162666015357,
UCAC4 776-050768,2023-02-23 19:32:56.158,339.5824233333333,65.16741250000001,339.60210012037845,65.15946406766056,0.0114667162709645,13.312999725341797,13.09212,,,,105.57875311178152,,,-1.3661381848619976,,1.556168,,-0.8592272573974175,
UCAC4 776-050859,2023-02-23 19:32:56.158,339.90894625,65.15553861111111,339.95864668378044,65.16333831747644,0.0222881857468588,12.984000205993652,12.665632,,,,162.83857110590117,,,-1.836590070271616,,1.556168,,-1.329679142807036,
V* RZ Cep,2023-02-23 19:32:56.158,339.8049033333333,64.85850305555554,339.7967105720829,64.87009098510303,0.0120991908921455,9.300000190734863,9.29427,9.479999542236328,9.49,,176.70408702496508,,,-1.925313349472886,,1.556168,,-1.418402422008306,
2MASS J22375782+6453569,2023-02-23 19:35:08.828,339.49095333333327,64.89916472222222,339.4783455179455,64.89538349498858,0.0065503459729314,,13.145664,,,,236.08118396346504,,,-2.239850299486412,,1.562063,,-1.622619347250788,
Case  499,2023-02-23 19:35:08.828,339.4184791666666,65.05113833333333,339.4364304630315,65.04971019227038,0.0077057232482247,12.31999969482422,11.506842,,,,104.58198494268504,,,-1.3558390641608442,,1.562063,,-0.7386081119252202,
Gaia DR3 2212402628434865152,2023-02-23 19:35:08.828,339.4240958333333,65.2265725,339.42313207449223,65.20256314409872,0.0240127551426815,,13.289844,,,,123.8059262494644,,,-1.5390504473634528,,1.562063,,-0.9218194951278288,
TYC 4273-1186-1,2023-02-23 19:35:08.828,339.8064062499999,65.00935527777777,339.8015322709002,65.01844520965355,0.0093201586684886,,11.109891,11.520000457763672,11.2,,275.80254152146983,,,-2.40869252290978,,1.562063,,-1.7914615706741563,
TYC 4273-319-1,2023-02-23 19:35:08.828,339.58776499999993,65.066285,339.51496842074886,65.0886714584822,0.0379758512328799,,12.238874,12.890000343322754,12.44,,643.251703339148,,,-3.32814922545466,,1.562063,,-2.7109182732190362,
TYC 4273-343-1,2023-02-23 19:35:08.828,339.3993054166666,65.13731277777778,339.40905042048115,65.13378922540166,0.0054041661499718,,11.055931,11.539999961853027,11.04,,45.96050049225005,,,-0.463158736557332,,1.562063,,0.154072215678292,
TYC 4273-435-1,2023-02-23 19:35:08.828,339.8296558333333,64.86889416666666,339.7959220231966,64.90178417992855,0.0358712812302979,,12.399258,12.989999771118164,12.02,,109.30471688369856,,,-1.403794122429197,,1.562063,,-0.786563170193573,
TYC 4273-695-1,2023-02-23 19:35:08.828,339.6230466666666,65.06957249999999,339.64155442090095,65.06056356994735,0.0119181514368596,,11.706887,12.470000267028809,12.15,,65.05161603048373,,,-0.84034208794309,,1.562063,,-0.223111135707466,
TYC 4273-822-1,2023-02-23 19:35:08.828,339.8645287499999,65.14470083333335,339.8497866991693,65.147253796979,0.0067015302263082,,10.9047,11.649999618530272,10.91,,163.2250198666665,,,-1.839163688540712,,1.562063,,-1.2219327363050883,
TYC 4273-849-1,2023-02-23 19:35:08.828,339.3875783333333,65.02880222222223,339.3431077177272,65.01447997314308,0.0236172124875544,,12.342563,13.100000381469728,12.34,,60.84600970662274,,,-0.7677771191551787,,1.562063,,-0.1505461669195547,
TYC 4273-922-1,2023-02-23 19:35:08.828,339.2812283333333,64.93230138888889,339.3089193792591,64.93965746970564,0.0138464088883194,,10.665483,11.470000267028809,10.81,,286.1776760013607,,,-2.4487862445208783,,1.562063,,-1.8315552922852545,
UCAC4 775-051528,2023-02-23 19:35:08.828,339.6520275,64.91847833333334,339.64140843627973,64.92873757970072,0.0112030298613035,12.425999641418455,12.350152,,,,1838.2376026038112,,,-4.46820097743995,,1.562063,,-3.850970025204326,
UCAC4 776-050735,2023-02-23 19:35:08.828,339.45547125,65.15067722222223,339.49539925909136,65.1528637806273,0.0169202668836104,12.517000198364258,12.216036,,,,572.6470536522905,,,-3.2019144395906403,,1.562063,,-2.5846834873550164,
UCAC4 776-050768,2023-02-23 19:35:08.828,339.5824233333333,65.16741250000001,339.57913882734164,65.17883935430656,0.0115097737527558,13.312999725341797,13.09212,,,,523.9693885696852,,,-3.1054616514444904,,1.562063,,-2.4882306992088665,
UCAC4 776-050859,2023-02-23 19:35:08.828,339.90894625,65.15553861111111,339.9680080517513,65.16284783940364,0.0258659800715016,12.984000205993652,12.665632,,,,167.14424804580557,,,-1.86492545260055,,1.562063,,-1.247694500364926,
V* RZ Cep,2023-02-23 19:35:08.828,339.8049033333333,64.85850305555554,339.8059768320005,64.86963243331974,0.0111387150797069,9.300000190734863,9.29427,9.479999542236328,9.49,,180.0270929377475,,,-1.9455415346804985,,1.562063,,-1.3283105824448747,
2MASS J22375782+6453569,2023-02-23 19:37:21.520,339.49095333333327,64.89916472222222,339.48656847276885,64.89784681536653,0.0022797082086632,,13.145664,,,,237.6617211312713,,,-2.2470949580326223,,1.567945,,-1.8745027586490262,
